,Close
0,0.0
1,0.079
2,0.178
3,0.296
4,0.365
5,0.392
6,0.489
7,0.62
8,0.734
9,0.806
10,0.608
11,0.597
12,0.775
13,0.794
14,0.841
15,0.953
16,0.982
17,0.916
18,0.753
19,0.897
20,0.948
21,0.929
22,0.773
23,0.738
24,0.779
25,0.785
26,0.673
27,0.667
28,0.757
29,0.83
30,0.851
31,0.828
32,0.69
33,0.652
34,0.659
35,0.753
36,0.75
37,0.793
38,0.787
39,0.832
40,0.718
41,0.774
42,0.895
43,0.777
44,0.815
45,0.68
46,0.49
47,0.428
48,0.468
49,0.296
50,0.425
51,0.347
52,0.324
53,0.448
54,0.394
55,0.38
56,0.398
57,0.508
58,0.58
59,0.671
60,0.716
61,0.733
62,0.757
63,0.693
64,0.632
65,0.611
66,0.708
67,0.839
68,0.878
69,0.948
70,0.978
71,1.0
72,0.948
73,0.806
74,0.77
75,0.717
76,0.735
77,0.674
78,0.684
79,0.705
80,0.735
81,0.712
82,0.675
83,0.691
84,0.619
85,0.793
86,0.874
87,0.876
88,0.916
