,Close
0,0.891
1,0.891
2,0.8
3,0.691
4,0.582
5,0.636
6,0.564
7,0.582
8,0.673
9,0.727
10,0.691
11,0.745
12,0.655
13,0.618
14,0.673
15,0.6
16,0.564
17,0.582
18,0.545
19,0.455
20,0.455
21,0.455
22,0.436
23,0.382
24,0.418
25,0.655
26,0.673
27,0.691
28,0.673
29,0.673
30,0.636
31,0.709
32,0.636
33,0.636
34,0.636
35,0.6
36,0.673
37,0.673
38,0.673
39,0.618
40,0.636
41,0.673
42,0.655
43,0.636
44,0.636
45,0.582
46,0.582
47,0.545
48,0.636
49,0.727
50,0.655
51,0.727
52,0.764
53,0.873
54,0.891
55,0.927
56,0.891
57,0.818
58,0.709
59,1.0
60,0.909
61,0.873
62,0.909
63,0.891
64,0.927
65,0.891
66,0.891
67,0.818
68,0.818
69,0.818
70,0.764
71,0.818
72,0.8
73,0.727
74,0.745
75,0.673
76,0.618
77,0.582
78,0.545
79,0.527
80,0.382
81,0.4
82,0.345
83,0.364
84,0.273
85,0.255
86,0.291
87,0.273
88,0.4
89,0.382
90,0.327
91,0.273
92,0.218
93,0.382
94,0.382
95,0.309
96,0.4
97,0.436
98,0.436
99,0.455
100,0.455
101,0.473
102,0.473
103,0.455
104,0.564
105,0.455
106,0.491
107,0.436
108,0.473
109,0.491
110,0.418
111,0.455
112,0.473
113,0.491
114,0.382
115,0.509
116,0.509
117,0.4
118,0.418
119,0.436
120,0.418
121,0.4
122,0.618
123,0.455
124,0.436
125,0.382
126,0.4
127,0.309
128,0.327
129,0.382
130,0.364
131,0.364
132,0.291
133,0.255
134,0.236
135,0.218
136,0.182
137,0.218
138,0.127
139,0.055
140,0.145
141,0.145
142,0.182
143,0.145
144,0.182
145,0.091
146,0.109
147,0.091
148,0.145
149,0.182
150,0.091
151,0.073
152,0.055
153,0.0
154,0.0
155,0.036
156,0.036
157,0.109
158,0.0
159,0.036
160,0.036
161,0.127
162,0.545
163,0.509
164,0.382
165,0.364
166,0.345
167,0.382
168,0.382
169,0.473
170,0.309
171,0.309
172,0.327
173,0.327
174,0.273
175,0.291
176,0.291
177,0.291
178,0.218
179,0.182
180,0.164
181,0.255
182,0.182
183,0.218
184,0.218
185,0.145
186,0.164
187,0.091
188,0.145
