,Close
0,0.861
1,1.0
2,0.667
3,0.333
4,0.222
5,0.111
6,0.139
7,0.194
8,0.5
9,0.444
10,0.556
11,0.444
12,0.306
13,0.139
14,0.194
15,0.0
16,0.472
