,Close
0,0.903
1,0.764
2,0.655
3,0.821
4,0.635
5,0.412
6,0.153
7,0.41
8,0.676
9,0.682
10,0.821
11,0.918
12,1.0
13,0.892
14,0.926
15,0.624
16,0.754
17,0.603
18,0.395
19,0.0
20,0.248
21,0.445
22,1.0
