,Close
0,0.0
1,0.312
2,0.359
3,0.433
4,0.507
5,0.554
6,0.631
7,0.803
8,0.604
9,0.668
10,0.774
11,0.665
12,0.586
13,0.8
14,1.0
15,0.435
16,0.633
17,0.392
18,0.008
19,0.446
20,0.294
21,0.492
22,0.58
23,0.705
24,0.568
25,0.605
26,0.837
27,0.607
28,0.829
29,0.485
30,0.472
31,0.311
32,0.436
33,0.534
34,0.503
35,0.634
36,0.74
37,0.828
38,0.844
39,0.829
40,0.884
41,0.979
42,0.73
43,0.717
44,0.559
45,0.583
46,0.618
47,0.722
48,0.677
49,0.547
50,0.504
51,0.393
52,0.267
53,0.141
54,0.169
55,0.089
56,0.0
