,Close
0,0.0
1,0.757
2,0.939
3,0.635
4,0.47
5,0.178
6,0.735
7,0.752
8,0.678
9,0.957
10,0.974
11,0.409
12,0.222
13,0.148
14,0.235
15,0.396
16,0.357
17,0.226
18,0.178
19,0.23
20,0.335
21,1.0
22,0.048
