,Close
0,0.733
1,0.498
2,0.552
3,0.336
4,0.152
5,0.0
6,0.345
7,0.689
8,0.736
9,0.483
10,0.066
11,0.217
12,0.472
13,0.606
14,0.656
15,1.0
