,Close
0,0.048
1,0.225
2,0.416
3,0.621
4,0.678
5,0.919
6,0.721
7,1.0
8,0.683
9,0.751
10,0.387
11,0.461
12,0.0
13,0.037
14,0.232
15,0.209
16,0.192
17,0.062
