,Close
0,0.0
1,0.116
2,0.265
3,0.294
4,0.339
5,0.301
6,0.287
7,0.431
8,0.641
9,0.531
10,0.588
11,0.716
12,0.67
13,0.832
14,0.842
15,0.842
16,0.948
17,0.742
18,0.58
19,0.409
20,0.208
21,0.282
22,0.217
23,0.168
24,0.097
25,0.335
26,0.462
27,0.642
28,0.785
29,0.646
30,0.676
31,0.714
32,0.896
33,1.0
34,0.833
35,0.672
36,0.523
37,0.703
38,0.777
39,0.54
40,0.449
41,0.357
42,0.078
