,Close
0,0.0
1,1.0
2,0.943
3,0.784
4,0.882
5,0.608
6,0.482
7,0.678
8,0.548
9,0.622
10,0.943
11,0.857
12,0.774
13,0.661
14,0.564
15,0.43
16,0.449
