,Close
0,0.933
1,0.318
2,0.658
3,0.279
4,0.359
5,0.374
6,0.58
7,0.204
8,0.314
9,0.063
10,0.0
11,0.519
12,0.279
13,0.292
14,0.375
15,0.418
16,0.517
17,0.738
18,1.0
