,Close
0,0.0
1,0.508
2,1.0
3,0.802
4,0.69
5,0.413
6,0.469
7,0.0
8,0.177
9,0.585
10,0.874
11,0.601
12,0.049
13,0.247
14,0.296
15,0.571
16,0.501
17,0.564
18,0.723
19,0.522
20,0.0
