,Close
0,0.0
1,0.442
2,0.594
3,0.625
4,0.571
5,0.897
6,1.0
7,0.772
8,0.705
9,0.629
10,0.808
11,0.795
12,0.951
13,0.991
14,0.955
15,0.969
16,0.415
