,Close
0,0.0
1,0.171
2,0.403
3,0.671
4,0.838
5,0.718
6,0.495
7,0.421
8,0.338
9,0.417
10,0.218
11,0.157
12,0.407
13,0.338
14,0.389
15,0.778
16,0.81
17,0.671
18,0.931
19,1.0
20,0.56
