,Close
0,0.247
1,0.256
2,0.377
3,0.37
4,0.389
5,0.504
6,0.499
7,0.666
8,0.808
9,0.868
10,0.73
11,0.684
12,0.845
13,0.888
14,0.866
15,0.97
16,0.862
17,0.806
18,0.923
19,0.824
20,0.772
21,0.78
22,0.458
23,0.616
24,0.847
25,0.985
26,0.976
27,1.0
28,0.991
29,0.82
30,0.489
31,0.13
32,0.423
33,0.672
34,0.577
35,0.316
36,0.609
37,0.659
38,0.824
39,0.931
40,0.463
41,0.383
42,0.38
43,0.166
44,0.108
45,0.0
46,0.139
47,0.032
