,Close
0,0.0
1,0.25
2,0.272
3,0.301
4,0.343
5,0.386
6,0.561
7,0.614
8,0.564
9,0.737
10,0.493
11,0.361
12,0.346
13,0.321
14,0.31
15,0.369
16,0.501
17,0.504
18,0.525
19,0.499
20,0.653
21,0.488
22,0.493
23,1.0
24,0.877
25,0.707
26,0.696
27,0.687
28,0.725
29,0.69
30,0.502
31,0.336
32,0.35
33,0.515
34,0.662
35,0.757
36,0.682
37,0.598
38,0.481
39,0.779
40,0.627
41,0.439
42,0.343
43,0.233
