,Close
0,0.079
1,0.059
2,0.333
3,0.161
4,0.323
5,0.314
6,0.484
7,0.408
8,0.526
9,0.308
10,0.388
11,0.531
12,0.456
13,0.675
14,0.75
15,0.807
16,0.69
17,0.531
18,0.781
19,0.699
20,0.444
21,0.308
22,0.028
23,0.0
24,0.423
25,0.448
26,0.845
27,0.809
28,0.849
29,0.769
30,0.902
31,0.76
32,0.65
33,0.819
34,0.629
35,0.403
36,0.14
37,0.401
38,0.671
39,0.677
40,0.819
41,0.917
42,1.0
43,0.89
44,0.924
45,0.618
46,0.75
47,0.597
48,0.0
