,Close
0,0.0
1,0.154
2,0.341
3,0.324
4,0.423
5,0.59
6,0.59
7,0.662
8,0.829
9,0.737
10,0.416
11,0.369
12,0.372
13,0.597
14,0.744
15,0.754
16,0.785
17,1.0
18,0.235
19,0.044
20,0.02
21,0.16
22,0.072
23,0.177
24,0.171
25,0.195
26,0.27
27,0.427
28,0.659
29,0.843
30,0.536
31,0.505
32,0.304
33,0.171
34,0.167
35,0.0
